"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","CPI","TOT","AGRWTH","Q","2014-Q1",1.095937,
"NLD","CPI","TOT","AGRWTH","Q","2014-Q2",0.9875541,
"NLD","CPI","TOT","AGRWTH","Q","2014-Q3",0.9183879,
"NLD","CPI","TOT","AGRWTH","Q","2014-Q4",0.903645,
"NLD","CPI","TOT","AGRWTH","Q","2015-Q1",0.1621019,
"NLD","CPI","TOT","AGRWTH","Q","2015-Q2",0.8807769,
"NLD","CPI","TOT","AGRWTH","Q","2015-Q3",0.7333578,
"NLD","CPI","TOT","AGRWTH","Q","2015-Q4",0.6205139,
"NLD","CPI","TOT","AGRWTH","Q","2016-Q1",0.5832968,
"NLD","CPI","TOT","AGRWTH","Q","2016-Q2",0.003319722,
"NLD","CPI","TOT","AGRWTH","Q","2016-Q3",0.006618353,
"NLD","CPI","TOT","AGRWTH","Q","2016-Q4",0.6800227,
"NLD","CPI","TOT","AGRWTH","Q","2017-Q1",1.52856,
"NLD","CPI","TOT","AGRWTH","Q","2017-Q2",1.248174,
"NLD","CPI","TOT","AGRWTH","Q","2017-Q3",1.389762,
"NLD","CPI","TOT","AGRWTH","Q","2017-Q4",1.360792,
"NLD","CPI","TOT","AGRWTH","Q","2018-Q1",1.228209,
"NLD","CPI","TOT","AGRWTH","Q","2018-Q2",1.518033,
"NLD","CPI","TOT","AGRWTH","Q","2018-Q3",2.02996,
"NLD","CPI","TOT","AGRWTH","Q","2018-Q4",2.03175,
"NLD","CPI","TOT","AGRWTH","Q","2019-Q1",2.54077,
"NLD","CPI","TOT","AGRWTH","Q","2019-Q2",2.658011,
"NLD","CPI","TOT","AGRWTH","Q","2019-Q3",2.66769,
"NLD","CPI","TOT","AGRWTH","Q","2019-Q4",2.666795,
"NLD","CPI","TOT","AGRWTH","Q","2020-Q1",1.612647,
"NLD","CPI","TOT","AGRWTH","Q","2020-Q2",1.311898,
"NLD","CPI","TOT","AGRWTH","Q","2020-Q3",1.162102,
"NLD","CPI","TOT","AGRWTH","Q","2020-Q4",1.010321,
"NLD","CPI","TOT","AGRWTH","Q","2021-Q1",1.752958,
"NLD","CPI","TOT","AGRWTH","Q","2021-Q2",2.006024,
"NLD","CPI","TOT","AGRWTH","Q","2021-Q3",2.165076,
"NLD","CPI","TOT","AGRWTH","Q","2021-Q4",4.763375,
"NOR","CPI","TOT","AGRWTH","Q","2000-Q1",2.891234,
"NOR","CPI","TOT","AGRWTH","Q","2000-Q2",2.915718,
"NOR","CPI","TOT","AGRWTH","Q","2000-Q3",3.423095,
"NOR","CPI","TOT","AGRWTH","Q","2000-Q4",3.110911,
"NOR","CPI","TOT","AGRWTH","Q","2001-Q1",3.52364,
"NOR","CPI","TOT","AGRWTH","Q","2001-Q2",3.939796,
"NOR","CPI","TOT","AGRWTH","Q","2001-Q3",2.559576,
"NOR","CPI","TOT","AGRWTH","Q","2001-Q4",2.011369,
"NOR","CPI","TOT","AGRWTH","Q","2002-Q1",1.034037,
"NOR","CPI","TOT","AGRWTH","Q","2002-Q2",0.4684838,
"NOR","CPI","TOT","AGRWTH","Q","2002-Q3",1.419966,
"NOR","CPI","TOT","AGRWTH","Q","2002-Q4",2.22889,
"NOR","CPI","TOT","AGRWTH","Q","2003-Q1",4.605544,
"NOR","CPI","TOT","AGRWTH","Q","2003-Q2",2.246715,
"NOR","CPI","TOT","AGRWTH","Q","2003-Q3",1.909207,
"NOR","CPI","TOT","AGRWTH","Q","2003-Q4",1.215933,
"NOR","CPI","TOT","AGRWTH","Q","2004-Q1",-1.426824,
"NOR","CPI","TOT","AGRWTH","Q","2004-Q2",0.8291874,
"NOR","CPI","TOT","AGRWTH","Q","2004-Q3",1.207327,
"NOR","CPI","TOT","AGRWTH","Q","2004-Q4",1.242751,
"NOR","CPI","TOT","AGRWTH","Q","2005-Q1",0.9925559,
"NOR","CPI","TOT","AGRWTH","Q","2005-Q2",1.521382,
"NOR","CPI","TOT","AGRWTH","Q","2005-Q3",1.768819,
"NOR","CPI","TOT","AGRWTH","Q","2005-Q4",1.841244,
"NOR","CPI","TOT","AGRWTH","Q","2006-Q1",2.252252,
"NOR","CPI","TOT","AGRWTH","Q","2006-Q2",2.389632,
"NOR","CPI","TOT","AGRWTH","Q","2006-Q3",2.22312,
"NOR","CPI","TOT","AGRWTH","Q","2006-Q4",2.450783,
"NOR","CPI","TOT","AGRWTH","Q","2007-Q1",1.001201,
"NOR","CPI","TOT","AGRWTH","Q","2007-Q2",0.3164557,
"NOR","CPI","TOT","AGRWTH","Q","2007-Q3",0.1581653,
"NOR","CPI","TOT","AGRWTH","Q","2007-Q4",1.372549,
"NOR","CPI","TOT","AGRWTH","Q","2008-Q1",3.528945,
"NOR","CPI","TOT","AGRWTH","Q","2008-Q2",3.233438,
"NOR","CPI","TOT","AGRWTH","Q","2008-Q3",4.697987,
"NOR","CPI","TOT","AGRWTH","Q","2008-Q4",3.558994,
"NOR","CPI","TOT","AGRWTH","Q","2009-Q1",2.451168,
"NOR","CPI","TOT","AGRWTH","Q","2009-Q2",3.132162,
"NOR","CPI","TOT","AGRWTH","Q","2009-Q3",1.809955,
"NOR","CPI","TOT","AGRWTH","Q","2009-Q4",1.419499,
"NOR","CPI","TOT","AGRWTH","Q","2010-Q1",2.953271,
"NOR","CPI","TOT","AGRWTH","Q","2010-Q2",2.592592,
"NOR","CPI","TOT","AGRWTH","Q","2010-Q3",1.851852,
"NOR","CPI","TOT","AGRWTH","Q","2010-Q4",2.28361,
"NOR","CPI","TOT","AGRWTH","Q","2011-Q1",1.379811,
"NOR","CPI","TOT","AGRWTH","Q","2011-Q2",1.444043,
"NOR","CPI","TOT","AGRWTH","Q","2011-Q3",1.490909,
"NOR","CPI","TOT","AGRWTH","Q","2011-Q4",0.8282319,
"NOR","CPI","TOT","AGRWTH","Q","2012-Q1",0.8237822,
"NOR","CPI","TOT","AGRWTH","Q","2012-Q2",0.3914591,
"NOR","CPI","TOT","AGRWTH","Q","2012-Q3",0.3582945,
"NOR","CPI","TOT","AGRWTH","Q","2012-Q4",1.214286,
"NOR","CPI","TOT","AGRWTH","Q","2013-Q1",1.243339,
"NOR","CPI","TOT","AGRWTH","Q","2013-Q2",1.949663,
"NOR","CPI","TOT","AGRWTH","Q","2013-Q3",2.998929,
"NOR","CPI","TOT","AGRWTH","Q","2013-Q4",2.293578,
"NOR","CPI","TOT","AGRWTH","Q","2014-Q1",2.105263,
"NOR","CPI","TOT","AGRWTH","Q","2014-Q2",1.877608,
"NOR","CPI","TOT","AGRWTH","Q","2014-Q3",2.149047,
"NOR","CPI","TOT","AGRWTH","Q","2014-Q4",2.035185,
"NOR","CPI","TOT","AGRWTH","Q","2015-Q1",1.958763,
"NOR","CPI","TOT","AGRWTH","Q","2015-Q2",2.21843,
"NOR","CPI","TOT","AGRWTH","Q","2015-Q3",2.002036,
"NOR","CPI","TOT","AGRWTH","Q","2015-Q4",2.50169,
"NOR","CPI","TOT","AGRWTH","Q","2016-Q1",3.168183,
"NOR","CPI","TOT","AGRWTH","Q","2016-Q2",3.472454,
"NOR","CPI","TOT","AGRWTH","Q","2016-Q3",3.992016,
"NOR","CPI","TOT","AGRWTH","Q","2016-Q4",3.562005,
"NOR","CPI","TOT","AGRWTH","Q","2017-Q1",2.580856,
"NOR","CPI","TOT","AGRWTH","Q","2017-Q2",2.097451,
"NOR","CPI","TOT","AGRWTH","Q","2017-Q3",1.503519,
"NOR","CPI","TOT","AGRWTH","Q","2017-Q4",1.33758,
"NOR","CPI","TOT","AGRWTH","Q","2018-Q1",2.006369,
"NOR","CPI","TOT","AGRWTH","Q","2018-Q2",2.402023,
"NOR","CPI","TOT","AGRWTH","Q","2018-Q3",3.277655,
"NOR","CPI","TOT","AGRWTH","Q","2018-Q4",3.362665,
"NOR","CPI","TOT","AGRWTH","Q","2019-Q1",2.99719,
"NOR","CPI","TOT","AGRWTH","Q","2019-Q2",2.438272,
"NOR","CPI","TOT","AGRWTH","Q","2019-Q3",1.647849,
"NOR","CPI","TOT","AGRWTH","Q","2019-Q4",1.611432,
"NOR","CPI","TOT","AGRWTH","Q","2020-Q1",1.151864,
"NOR","CPI","TOT","AGRWTH","Q","2020-Q2",1.144923,
"NOR","CPI","TOT","AGRWTH","Q","2020-Q3",1.561093,
"NOR","CPI","TOT","AGRWTH","Q","2020-Q4",1.286655,
"NOR","CPI","TOT","AGRWTH","Q","2021-Q1",2.966737,
"NOR","CPI","TOT","AGRWTH","Q","2021-Q2",2.829908,
"NOR","CPI","TOT","AGRWTH","Q","2021-Q3",3.488028,
"NOR","CPI","TOT","AGRWTH","Q","2021-Q4",4.638109,
"POL","CPI","TOT","AGRWTH","Q","2000-Q1",10.26667,
"POL","CPI","TOT","AGRWTH","Q","2000-Q2",10,
"POL","CPI","TOT","AGRWTH","Q","2000-Q3",10.86667,
"POL","CPI","TOT","AGRWTH","Q","2000-Q4",9.233334,
"POL","CPI","TOT","AGRWTH","Q","2001-Q1",6.733333,
"POL","CPI","TOT","AGRWTH","Q","2001-Q2",6.566667,
"POL","CPI","TOT","AGRWTH","Q","2001-Q3",4.866667,
"POL","CPI","TOT","AGRWTH","Q","2001-Q4",3.733333,
"POL","CPI","TOT","AGRWTH","Q","2002-Q1",3.4,
"POL","CPI","TOT","AGRWTH","Q","2002-Q2",2.166667,
"POL","CPI","TOT","AGRWTH","Q","2002-Q3",1.266667,
"POL","CPI","TOT","AGRWTH","Q","2002-Q4",0.9333333,
"POL","CPI","TOT","AGRWTH","Q","2003-Q1",0.5333334,
"POL","CPI","TOT","AGRWTH","Q","2003-Q2",0.5,
"POL","CPI","TOT","AGRWTH","Q","2003-Q3",0.8,
"POL","CPI","TOT","AGRWTH","Q","2003-Q4",1.533333,
"POL","CPI","TOT","AGRWTH","Q","2004-Q1",1.633333,
"POL","CPI","TOT","AGRWTH","Q","2004-Q2",3.333333,
"POL","CPI","TOT","AGRWTH","Q","2004-Q3",4.533333,
"POL","CPI","TOT","AGRWTH","Q","2004-Q4",4.466667,
"POL","CPI","TOT","AGRWTH","Q","2005-Q1",3.566667,
"POL","CPI","TOT","AGRWTH","Q","2005-Q2",2.3,
"POL","CPI","TOT","AGRWTH","Q","2005-Q3",1.566667,
"POL","CPI","TOT","AGRWTH","Q","2005-Q4",1.1,
"POL","CPI","TOT","AGRWTH","Q","2006-Q1",0.5666667,
"POL","CPI","TOT","AGRWTH","Q","2006-Q2",0.8,
"POL","CPI","TOT","AGRWTH","Q","2006-Q3",1.433333,
"POL","CPI","TOT","AGRWTH","Q","2006-Q4",1.333333,
"POL","CPI","TOT","AGRWTH","Q","2007-Q1",2,
"POL","CPI","TOT","AGRWTH","Q","2007-Q2",2.4,
"POL","CPI","TOT","AGRWTH","Q","2007-Q3",2.033333,
"POL","CPI","TOT","AGRWTH","Q","2007-Q4",3.533333,
"POL","CPI","TOT","AGRWTH","Q","2008-Q1",4.1,
"POL","CPI","TOT","AGRWTH","Q","2008-Q2",4.333333,
"POL","CPI","TOT","AGRWTH","Q","2008-Q3",4.7,
"POL","CPI","TOT","AGRWTH","Q","2008-Q4",3.733333,
"POL","CPI","TOT","AGRWTH","Q","2009-Q1",3.233333,
"POL","CPI","TOT","AGRWTH","Q","2009-Q2",3.7,
"POL","CPI","TOT","AGRWTH","Q","2009-Q3",3.566667,
"POL","CPI","TOT","AGRWTH","Q","2009-Q4",3.3,
"POL","CPI","TOT","AGRWTH","Q","2010-Q1",3,
"POL","CPI","TOT","AGRWTH","Q","2010-Q2",2.3,
"POL","CPI","TOT","AGRWTH","Q","2010-Q3",2.166667,
"POL","CPI","TOT","AGRWTH","Q","2010-Q4",2.866667,
"POL","CPI","TOT","AGRWTH","Q","2011-Q1",3.833333,
"POL","CPI","TOT","AGRWTH","Q","2011-Q2",4.566667,
"POL","CPI","TOT","AGRWTH","Q","2011-Q3",4.1,
"POL","CPI","TOT","AGRWTH","Q","2011-Q4",4.566667,
"POL","CPI","TOT","AGRWTH","Q","2012-Q1",4.1,
"POL","CPI","TOT","AGRWTH","Q","2012-Q2",3.966667,
"POL","CPI","TOT","AGRWTH","Q","2012-Q3",3.866667,
"POL","CPI","TOT","AGRWTH","Q","2012-Q4",2.866667,
"POL","CPI","TOT","AGRWTH","Q","2013-Q1",1.333333,
"POL","CPI","TOT","AGRWTH","Q","2013-Q2",0.5,
"POL","CPI","TOT","AGRWTH","Q","2013-Q3",1.066667,
"POL","CPI","TOT","AGRWTH","Q","2013-Q4",0.7,
"POL","CPI","TOT","AGRWTH","Q","2014-Q1",0.6333333,
"POL","CPI","TOT","AGRWTH","Q","2014-Q2",0.2666667,
"POL","CPI","TOT","AGRWTH","Q","2014-Q3",-0.2666667,
"POL","CPI","TOT","AGRWTH","Q","2014-Q4",-0.7333333,
"POL","CPI","TOT","AGRWTH","Q","2015-Q1",-1.5,
"POL","CPI","TOT","AGRWTH","Q","2015-Q2",-0.9333333,
"POL","CPI","TOT","AGRWTH","Q","2015-Q3",-0.7,
"POL","CPI","TOT","AGRWTH","Q","2015-Q4",-0.6,
"POL","CPI","TOT","AGRWTH","Q","2016-Q1",-0.8666667,
"POL","CPI","TOT","AGRWTH","Q","2016-Q2",-0.9333333,
"POL","CPI","TOT","AGRWTH","Q","2016-Q3",-0.7333333,
"POL","CPI","TOT","AGRWTH","Q","2016-Q4",0.2,
"POL","CPI","TOT","AGRWTH","Q","2017-Q1",1.966667,
"POL","CPI","TOT","AGRWTH","Q","2017-Q2",1.8,
"POL","CPI","TOT","AGRWTH","Q","2017-Q3",1.9,
"POL","CPI","TOT","AGRWTH","Q","2017-Q4",2.233333,
"POL","CPI","TOT","AGRWTH","Q","2018-Q1",1.533333,
"POL","CPI","TOT","AGRWTH","Q","2018-Q2",1.766667,
"POL","CPI","TOT","AGRWTH","Q","2018-Q3",1.966667,
"POL","CPI","TOT","AGRWTH","Q","2018-Q4",1.4,
"POL","CPI","TOT","AGRWTH","Q","2019-Q1",1.2,
"POL","CPI","TOT","AGRWTH","Q","2019-Q2",2.4,
"POL","CPI","TOT","AGRWTH","Q","2019-Q3",2.8,
"POL","CPI","TOT","AGRWTH","Q","2019-Q4",2.833333,
"POL","CPI","TOT","AGRWTH","Q","2020-Q1",4.533333,
"POL","CPI","TOT","AGRWTH","Q","2020-Q2",3.2,
"POL","CPI","TOT","AGRWTH","Q","2020-Q3",3.033333,
"POL","CPI","TOT","AGRWTH","Q","2020-Q4",2.833333,
"POL","CPI","TOT","AGRWTH","Q","2021-Q1",2.733333,
"POL","CPI","TOT","AGRWTH","Q","2021-Q2",4.466667,
"POL","CPI","TOT","AGRWTH","Q","2021-Q3",5.466667,
"POL","CPI","TOT","AGRWTH","Q","2021-Q4",7.733333,
"PRT","CPI","TOT","AGRWTH","Q","2000-Q1",1.822963,
"PRT","CPI","TOT","AGRWTH","Q","2000-Q2",2.503508,
"PRT","CPI","TOT","AGRWTH","Q","2000-Q3",3.363301,
"PRT","CPI","TOT","AGRWTH","Q","2000-Q4",3.705584,
"PRT","CPI","TOT","AGRWTH","Q","2001-Q1",4.793112,
"PRT","CPI","TOT","AGRWTH","Q","2001-Q2",4.597336,
"PRT","CPI","TOT","AGRWTH","Q","2001-Q3",4.158239,
"PRT","CPI","TOT","AGRWTH","Q","2001-Q4",3.947849,
"PRT","CPI","TOT","AGRWTH","Q","2002-Q1",3.362306,
"PRT","CPI","TOT","AGRWTH","Q","2002-Q2",3.40978,
"PRT","CPI","TOT","AGRWTH","Q","2002-Q3",3.62887,
"PRT","CPI","TOT","AGRWTH","Q","2002-Q4",3.991832,
"PRT","CPI","TOT","AGRWTH","Q","2003-Q1",3.943116,
"PRT","CPI","TOT","AGRWTH","Q","2003-Q2",3.524072,
"PRT","CPI","TOT","AGRWTH","Q","2003-Q3",2.854656,
"PRT","CPI","TOT","AGRWTH","Q","2003-Q4",2.579376,
"PRT","CPI","TOT","AGRWTH","Q","2004-Q1",2.190672,
"PRT","CPI","TOT","AGRWTH","Q","2004-Q2",2.477077,
"PRT","CPI","TOT","AGRWTH","Q","2004-Q3",2.408609,
"PRT","CPI","TOT","AGRWTH","Q","2004-Q4",2.382892,
"PRT","CPI","TOT","AGRWTH","Q","2005-Q1",2.128078,
"PRT","CPI","TOT","AGRWTH","Q","2005-Q2",1.838874,
"PRT","CPI","TOT","AGRWTH","Q","2005-Q3",2.527497,
"PRT","CPI","TOT","AGRWTH","Q","2005-Q4",2.60964,
"PRT","CPI","TOT","AGRWTH","Q","2006-Q1",3.187418,
"PRT","CPI","TOT","AGRWTH","Q","2006-Q2",3.716461,
"PRT","CPI","TOT","AGRWTH","Q","2006-Q3",3.016608,
"PRT","CPI","TOT","AGRWTH","Q","2006-Q4",2.520732,
"PRT","CPI","TOT","AGRWTH","Q","2007-Q1",2.416091,
"PRT","CPI","TOT","AGRWTH","Q","2007-Q2",2.540579,
"PRT","CPI","TOT","AGRWTH","Q","2007-Q3",2.174776,
"PRT","CPI","TOT","AGRWTH","Q","2007-Q4",2.682683,
"PRT","CPI","TOT","AGRWTH","Q","2008-Q1",2.929925,
"PRT","CPI","TOT","AGRWTH","Q","2008-Q2",2.87045,
"PRT","CPI","TOT","AGRWTH","Q","2008-Q3",3.055714,
"PRT","CPI","TOT","AGRWTH","Q","2008-Q4",1.511677,
"PRT","CPI","TOT","AGRWTH","Q","2009-Q1",-0.01118548,
"PRT","CPI","TOT","AGRWTH","Q","2009-Q2",-1.103378,
"PRT","CPI","TOT","AGRWTH","Q","2009-Q3",-1.512949,
"PRT","CPI","TOT","AGRWTH","Q","2009-Q4",-0.700973,
"PRT","CPI","TOT","AGRWTH","Q","2010-Q1",0.2959071,
"PRT","CPI","TOT","AGRWTH","Q","2010-Q2",0.9855484,
"PRT","CPI","TOT","AGRWTH","Q","2010-Q3",1.946226,
"PRT","CPI","TOT","AGRWTH","Q","2010-Q4",2.38307,
"PRT","CPI","TOT","AGRWTH","Q","2011-Q1",3.731102,
"PRT","CPI","TOT","AGRWTH","Q","2011-Q2",3.761715,
"PRT","CPI","TOT","AGRWTH","Q","2011-Q3",3.204563,
"PRT","CPI","TOT","AGRWTH","Q","2011-Q4",3.914378,
"PRT","CPI","TOT","AGRWTH","Q","2012-Q1",3.418267,
"PRT","CPI","TOT","AGRWTH","Q","2012-Q2",2.804199,
"PRT","CPI","TOT","AGRWTH","Q","2012-Q3",2.909171,
"PRT","CPI","TOT","AGRWTH","Q","2012-Q4",1.979726,
"PRT","CPI","TOT","AGRWTH","Q","2013-Q1",0.2019057,
"PRT","CPI","TOT","AGRWTH","Q","2013-Q2",0.622687,
"PRT","CPI","TOT","AGRWTH","Q","2013-Q3",0.3420319,
"PRT","CPI","TOT","AGRWTH","Q","2013-Q4",-0.06834839,
"PRT","CPI","TOT","AGRWTH","Q","2014-Q1",-0.1312086,
"PRT","CPI","TOT","AGRWTH","Q","2014-Q2",-0.3330654,
"PRT","CPI","TOT","AGRWTH","Q","2014-Q3",-0.5355517,
"PRT","CPI","TOT","AGRWTH","Q","2014-Q4",-0.1115571,
"PRT","CPI","TOT","AGRWTH","Q","2015-Q1",-0.09518415,
"PRT","CPI","TOT","AGRWTH","Q","2015-Q2",0.7181352,
"PRT","CPI","TOT","AGRWTH","Q","2015-Q3",0.7669029,
"PRT","CPI","TOT","AGRWTH","Q","2015-Q4",0.5580761,
"PRT","CPI","TOT","AGRWTH","Q","2016-Q1",0.5441401,
"PRT","CPI","TOT","AGRWTH","Q","2016-Q2",0.4514003,
"PRT","CPI","TOT","AGRWTH","Q","2016-Q3",0.6546628,
"PRT","CPI","TOT","AGRWTH","Q","2016-Q4",0.779086,
"PRT","CPI","TOT","AGRWTH","Q","2017-Q1",1.417384,
"PRT","CPI","TOT","AGRWTH","Q","2017-Q2",1.445206,
"PRT","CPI","TOT","AGRWTH","Q","2017-Q3",1.142737,
"PRT","CPI","TOT","AGRWTH","Q","2017-Q4",1.46905,
"PRT","CPI","TOT","AGRWTH","Q","2018-Q1",0.7655739,
"PRT","CPI","TOT","AGRWTH","Q","2018-Q2",0.9842342,
"PRT","CPI","TOT","AGRWTH","Q","2018-Q3",1.396816,
"PRT","CPI","TOT","AGRWTH","Q","2018-Q4",0.8271649,
"PRT","CPI","TOT","AGRWTH","Q","2019-Q1",0.7538804,
"PRT","CPI","TOT","AGRWTH","Q","2019-Q2",0.526063,
"PRT","CPI","TOT","AGRWTH","Q","2019-Q3",-0.170832,
"PRT","CPI","TOT","AGRWTH","Q","2019-Q4",0.2500569,
"PRT","CPI","TOT","AGRWTH","Q","2020-Q1",0.4070112,
"PRT","CPI","TOT","AGRWTH","Q","2020-Q2",-0.2726436,
"PRT","CPI","TOT","AGRWTH","Q","2020-Q3",-0.003538286,
"PRT","CPI","TOT","AGRWTH","Q","2020-Q4",-0.1739637,
"PRT","CPI","TOT","AGRWTH","Q","2021-Q1",0.4124616,
"PRT","CPI","TOT","AGRWTH","Q","2021-Q2",0.7671499,
"PRT","CPI","TOT","AGRWTH","Q","2021-Q3",1.493531,
"PRT","CPI","TOT","AGRWTH","Q","2021-Q4",2.385597,
"SVK","CPI","TOT","AGRWTH","Q","2000-Q1",15.53504,
"SVK","CPI","TOT","AGRWTH","Q","2000-Q2",15.79512,
"SVK","CPI","TOT","AGRWTH","Q","2000-Q3",8.846444,
"SVK","CPI","TOT","AGRWTH","Q","2000-Q4",8.516959,
"SVK","CPI","TOT","AGRWTH","Q","2001-Q1",7.146215,
"SVK","CPI","TOT","AGRWTH","Q","2001-Q2",7.735063,
"SVK","CPI","TOT","AGRWTH","Q","2001-Q3",7.758024,
"SVK","CPI","TOT","AGRWTH","Q","2001-Q4",6.684919,
"SVK","CPI","TOT","AGRWTH","Q","2002-Q1",4.348118,
"SVK","CPI","TOT","AGRWTH","Q","2002-Q2",2.80657,
"SVK","CPI","TOT","AGRWTH","Q","2002-Q3",2.476144,
"SVK","CPI","TOT","AGRWTH","Q","2002-Q4",2.905615,
"SVK","CPI","TOT","AGRWTH","Q","2003-Q1",7.609365,
"SVK","CPI","TOT","AGRWTH","Q","2003-Q2",7.935049,
"SVK","CPI","TOT","AGRWTH","Q","2003-Q3",9.129902,
"SVK","CPI","TOT","AGRWTH","Q","2003-Q4",9.531059,
"SVK","CPI","TOT","AGRWTH","Q","2004-Q1",8.330948,
"SVK","CPI","TOT","AGRWTH","Q","2004-Q2",8.146466,
"SVK","CPI","TOT","AGRWTH","Q","2004-Q3",7.439641,
"SVK","CPI","TOT","AGRWTH","Q","2004-Q4",6.310814,
"SVK","CPI","TOT","AGRWTH","Q","2005-Q1",2.774842,
"SVK","CPI","TOT","AGRWTH","Q","2005-Q2",2.519685,
"SVK","CPI","TOT","AGRWTH","Q","2005-Q3",2.09041,
"SVK","CPI","TOT","AGRWTH","Q","2005-Q4",3.451883,
"SVK","CPI","TOT","AGRWTH","Q","2006-Q1",4.319877,
"SVK","CPI","TOT","AGRWTH","Q","2006-Q2",4.633896,
"SVK","CPI","TOT","AGRWTH","Q","2006-Q3",4.914257,
"SVK","CPI","TOT","AGRWTH","Q","2006-Q4",4.069767,
"SVK","CPI","TOT","AGRWTH","Q","2007-Q1",2.809958,
"SVK","CPI","TOT","AGRWTH","Q","2007-Q2",2.495718,
"SVK","CPI","TOT","AGRWTH","Q","2007-Q3",2.464016,
"SVK","CPI","TOT","AGRWTH","Q","2007-Q4",3.254797,
"SVK","CPI","TOT","AGRWTH","Q","2008-Q1",4.027811,
"SVK","CPI","TOT","AGRWTH","Q","2008-Q2",4.487945,
"SVK","CPI","TOT","AGRWTH","Q","2008-Q3",5.071429,
"SVK","CPI","TOT","AGRWTH","Q","2008-Q4",4.798871,
"SVK","CPI","TOT","AGRWTH","Q","2009-Q1",2.926942,
"SVK","CPI","TOT","AGRWTH","Q","2009-Q2",1.919123,
"SVK","CPI","TOT","AGRWTH","Q","2009-Q3",1.200997,
"SVK","CPI","TOT","AGRWTH","Q","2009-Q4",0.4489338,
"SVK","CPI","TOT","AGRWTH","Q","2010-Q1",0.5373936,
"SVK","CPI","TOT","AGRWTH","Q","2010-Q2",1.120825,
"SVK","CPI","TOT","AGRWTH","Q","2010-Q3",1.074787,
"SVK","CPI","TOT","AGRWTH","Q","2010-Q4",1.094972,
"SVK","CPI","TOT","AGRWTH","Q","2011-Q1",3.318485,
"SVK","CPI","TOT","AGRWTH","Q","2011-Q2",3.879406,
"SVK","CPI","TOT","AGRWTH","Q","2011-Q3",3.965441,
"SVK","CPI","TOT","AGRWTH","Q","2011-Q4",4.509284,
"SVK","CPI","TOT","AGRWTH","Q","2012-Q1",3.815477,
"SVK","CPI","TOT","AGRWTH","Q","2012-Q2",3.499787,
"SVK","CPI","TOT","AGRWTH","Q","2012-Q3",3.643725,
"SVK","CPI","TOT","AGRWTH","Q","2012-Q4",3.468697,
"SVK","CPI","TOT","AGRWTH","Q","2013-Q1",2.180233,
"SVK","CPI","TOT","AGRWTH","Q","2013-Q2",1.628866,
"SVK","CPI","TOT","AGRWTH","Q","2013-Q3",1.29523,
"SVK","CPI","TOT","AGRWTH","Q","2013-Q4",0.5110384,
"SVK","CPI","TOT","AGRWTH","Q","2014-Q1",-0.08128429,
"SVK","CPI","TOT","AGRWTH","Q","2014-Q2",-0.06086427,
"SVK","CPI","TOT","AGRWTH","Q","2014-Q3",-0.121778,
"SVK","CPI","TOT","AGRWTH","Q","2014-Q4",-0.04067521,
"SVK","CPI","TOT","AGRWTH","Q","2015-Q1",-0.4067521,
"SVK","CPI","TOT","AGRWTH","Q","2015-Q2",-0.1015022,
"SVK","CPI","TOT","AGRWTH","Q","2015-Q3",-0.3048161,
"SVK","CPI","TOT","AGRWTH","Q","2015-Q4",-0.4883011,
"SVK","CPI","TOT","AGRWTH","Q","2016-Q1",-0.5309373,
"SVK","CPI","TOT","AGRWTH","Q","2016-Q2",-0.6909165,
"SVK","CPI","TOT","AGRWTH","Q","2016-Q3",-0.7541786,
"SVK","CPI","TOT","AGRWTH","Q","2016-Q4",-0.1022286,
"SVK","CPI","TOT","AGRWTH","Q","2017-Q1",0.9238349,
"SVK","CPI","TOT","AGRWTH","Q","2017-Q2",0.9617352,
"SVK","CPI","TOT","AGRWTH","Q","2017-Q3",1.540357,
"SVK","CPI","TOT","AGRWTH","Q","2017-Q4",1.821531,
"SVK","CPI","TOT","AGRWTH","Q","2018-Q1",2.3393,
"SVK","CPI","TOT","AGRWTH","Q","2018-Q2",2.796919,
"SVK","CPI","TOT","AGRWTH","Q","2018-Q3",2.730582,
"SVK","CPI","TOT","AGRWTH","Q","2018-Q4",2.190955,
"SVK","CPI","TOT","AGRWTH","Q","2019-Q1",2.385212,
"SVK","CPI","TOT","AGRWTH","Q","2019-Q2",2.523659,
"SVK","CPI","TOT","AGRWTH","Q","2019-Q3",2.854893,
"SVK","CPI","TOT","AGRWTH","Q","2019-Q4",2.891424,
"SVK","CPI","TOT","AGRWTH","Q","2020-Q1",2.756746,
"SVK","CPI","TOT","AGRWTH","Q","2020-Q2",1.942308,
"SVK","CPI","TOT","AGRWTH","Q","2020-Q3",1.531394,
"SVK","CPI","TOT","AGRWTH","Q","2020-Q4",1.529344,
"SVK","CPI","TOT","AGRWTH","Q","2021-Q1",0.9824296,
"SVK","CPI","TOT","AGRWTH","Q","2021-Q2",2.225995,
"SVK","CPI","TOT","AGRWTH","Q","2021-Q3",3.883861,
"SVK","CPI","TOT","AGRWTH","Q","2021-Q4",5.498023,
"ESP","CPI","TOT","AGRWTH","Q","2000-Q1",2.919424,
"ESP","CPI","TOT","AGRWTH","Q","2000-Q2",3.177286,
"ESP","CPI","TOT","AGRWTH","Q","2000-Q3",3.626445,
